series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
gurkor,194,14.225767451363398,13.413707862990853,15.021160702942094,13.156757931289093,15.248346411499616
gurkor,195,14.23040602318211,13.414830698435045,15.029204163051268,13.15664725171568,15.265160558504492
gurkor,196,14.229832630947353,13.41332395708755,15.032525267257105,13.148730742834028,15.27205961252912
gurkor,197,14.231004139576047,13.413082239707231,15.034692960735873,13.147638940727324,15.275914332449414
gurkor,198,14.23259380191947,13.40870102182218,15.039791324020827,13.139671749884974,15.273906788684364
gurkor,199,14.238316030431495,13.410640535660457,15.045694597926841,13.149066802256304,15.278990774463118
gurkor,200,14.23887438972265,13.408326708572599,15.047086588307264,13.140271853232447,15.28313239071637
guitars,1,8.088879096025204,7.994755455023087,8.176142401453097,7.959698047979123,8.205748202945802
guitars,2,8.094252761316596,7.9585646798239855,8.217102668034649,7.912799007666538,8.254327042670344
guitars,3,8.096903571891595,7.93204835210153,8.251017144413533,7.876212900604228,8.298134580042175
guitars,4,8.100801694942685,7.911134573417947,8.278228332784934,7.850336818245245,8.333981375939945
guitars,5,8.10528044906333,7.893598561619901,8.302204062641104,7.827282221404494,8.364756702443222
guitars,6,8.111071454367977,7.877995657981786,8.328276772711495,7.805003252707613,8.398333121280123
guitars,7,8.116096760746059,7.866547111275443,8.355052152337505,7.786544108602538,8.42379935769288
guitars,8,8.117779337957716,7.848614721290904,8.377409616825474,7.767518728018341,8.454207927821178
guitars,9,8.121606648744226,7.838055614152623,8.397653202907735,7.740918881381285,8.479345799500626
guitars,10,8.123004568532679,7.820251898258968,8.415596529459181,7.728673652915674,8.500510210614692
guitars,11,8.128030704153264,7.815029873813622,8.431384607239101,7.712244655102259,8.524199214189947
guitars,12,8.132693525589374,7.803881209661928,8.45205819038436,7.691424219719284,8.55224213533104
guitars,13,8.136242104362843,7.789476634343621,8.464808421876135,7.676477660269954,8.567845547450393
guitars,14,8.142173961770487,7.7813646094814715,8.484807707497456,7.65869910728178,8.588052062652505
guitars,15,8.144080112172407,7.775422756488504,8.499778914934456,7.650327654008962,8.605524764508884
guitars,16,8.1482270024686,7.767521768820415,8.51745439723389,7.632334577154086,8.627834291750986
guitars,17,8.150247703961597,7.756935117982166,8.534098948374945,7.626050873952576,8.658309849662624
guitars,18,8.154283454852663,7.748001129871005,8.551873827289501,7.612626654357626,8.675434263438815
guitars,19,8.158005849040554,7.739185797765338,8.567033728569202,7.601239908032027,8.692926898160417
guitars,20,8.163735052572328,7.722494784583354,8.580434346860677,7.578744413512402,8.71001377108261
guitars,21,8.165775144545403,7.715215762956997,8.598202547519856,7.564003825345436,8.732140831400756
guitars,22,8.169679037978097,7.704387393763348,8.606488314524373,7.557484288197504,8.746230992129021
guitars,23,8.175358345575683,7.7013101612144785,8.62159754157594,7.537631810506907,8.760793027516193
guitars,24,8.177085363617895,7.694160195658239,8.637485290187447,7.522438303603009,8.787822703671525
guitars,25,8.178108715462514,7.68667602538299,8.652713483565464,7.528652778655118,8.798959189425297
guitars,26,8.185802707945662,7.678922482354596,8.67132611830717,7.515909285903176,8.824017488797734
guitars,27,8.19024227195985,7.670015903036314,8.685895845235306,7.500485255042686,8.840633393492379
guitars,28,8.191639610425327,7.66126445000778,8.694646617904262,7.4963160478537745,8.86234251858168
guitars,29,8.19703738097679,7.653937561832166,8.71467004845683,7.476854641117534,8.873657750180369
guitars,30,8.197703080547665,7.645963849760686,8.725286418421074,7.46610920639626,8.890247295260533
guitars,31,8.20318610790036,7.6357323107115,8.737037558878873,7.449084029939138,8.90791182548334
guitars,32,8.205683298572154,7.62940450457513,8.74777553742187,7.439470782308152,8.927464997674242
guitars,33,8.206178846705853,7.625772330618889,8.76574599779679,7.422992989294927,8.939683687628799
guitars,34,8.209207773967673,7.6053334851276455,8.781473698441687,7.407154922838582,8.95466068727462
guitars,35,8.21470912349781,7.607622826845036,8.78996861534662,7.391601811686554,8.969106405195435
guitars,36,8.216373260236217,7.5985006848014125,8.803470638694357,7.39170156130887,8.977235411792762
guitars,37,8.222931767235485,7.589974633776376,8.812000175976175,7.387090235984632,9.004264286368112
guitars,38,8.227346414734228,7.589871621562749,8.829716862202037,7.369411691488524,9.00922963384325
guitars,39,8.228645331943984,7.583484632384403,8.837232773661736,7.344777883549087,9.029117256467414
guitars,40,8.231733882183427,7.573206528606186,8.847097166385671,7.335588754312209,9.047242125313588
guitars,41,8.231611563939971,7.558301755124345,8.85801983840733,7.324238319774345,9.073201290822116
guitars,42,8.23993426281323,7.5481207631197185,8.87129598713138,7.316492863432042,9.084187197681846
guitars,43,8.240220247366672,7.543111903854979,8.884838782476487,7.302226391080186,9.093721613749066
guitars,44,8.244644626233285,7.537455680380986,8.900846117246964,7.300444500500973,9.105824093783866
guitars,45,8.24663196352586,7.5260016789422455,8.90748536282152,7.294402755075814,9.122690330433565
guitars,46,8.252733385577706,7.516433896154079,8.916734153445207,7.271648810490602,9.146890071557731
