series,horizon,median,pi80_lo,pi80_hi,pi90_lo,pi90_hi
guitars,44,8.157158912803167,7.189029941781498,9.255663429916833,6.936107221588774,9.593167954731065
guitars,45,8.158808244159902,7.180225623084504,9.2707604829242,6.924809559292049,9.612705070805863
guitars,46,8.160457909002101,7.171545225598266,9.285735666407877,6.91367028889501,9.632086938186678
guitars,47,8.16210790739719,7.162984660230563,9.300593070075253,6.902684171134902,9.651318797198051
guitars,48,8.163758239412616,7.154540055269266,9.315336566253814,6.891846245455537,9.670405609458303
guitars,49,8.165408905115834,7.146207740578473,9.329969825694969,6.881151809738957,9.689352078147847
guitars,50,8.167059904574314,7.137984233240697,9.344496331931893,6.870596401891947,9.70816266642268
guitars,51,8.168711237855534,7.129866224486649,9.358919394349748,6.860175783084154,9.72684161417628
guitars,52,8.170362905027,7.121850567774307,9.373242160106594,6.849885922460341,9.745392953327354
guitars,53,8.172014906156218,7.113934267896147,9.387467625026185,6.839722983171413,9.76382052178878
guitars,54,8.173667241310714,7.1061144710082385,9.40159864356883,6.829683309587893,9.782127976254168
guitars,55,8.17531991055802,7.098388455487653,9.415637937974024,6.819763415575762,9.80031880392199
guitars,56,8.176972913965695,7.090753623535632,9.429588106657286,6.809959973728848,9.818396333263221
guitars,57,8.178626251601305,7.083207493453499,9.443451631934197,6.800269805464057,9.836363743926093
guitars,58,8.180279923532423,7.0757476925266545,9.457230887136461,6.790689871896506,9.854224075860948
guitars,59,8.181933929826647,7.068371950459138,9.470928143177304,6.781217265420807,9.871980237738969
guitars,60,8.183588270551574,7.061078093307622,9.48454557461749,6.771849201932873,9.889635014730379
guitars,61,8.185242945774837,7.053864037869194,9.498085265277572,6.762583013633708,9.907191075700657
guitars,62,8.186897955564064,7.046727786482079,9.511549213437108,6.753416142362845,9.92465097987707
guitars,63,8.1885532999869,7.039667422202884,9.524939336657472,6.7443461334145915,9.942017183032448
guitars,64,8.190208979111004,7.032681104327472,9.538257476260931,6.73537062979505,9.959292043228166
guitars,65,8.191864993004058,7.025767064226112,9.551505401495572,6.7264873668821075,9.976477826154154
